"","MAP","MFRI"
"11450",533.558054229155,6.091
"11451",530.956147037736,6.091
"11452",529.786591425679,6.091
"11453",527.938800871425,5.583
"11454",530.247805003859,5.583
"11455",529.803092641604,5.583
"11456",530.825345279293,5.583
"11457",523.85549129797,5.583
"11458",523.347146055584,5.583
"11459",522.256357341339,5.154
"11460",529.588811398663,4.786
"11461",532.324034369062,4.786
"11462",531.061080933224,5.154
"11463",529.124171342744,5.154
"11464",526.63933909179,5.154
"11465",522.280392092594,5.154
"11466",522,5.154
"11467",520.001160674775,5.583
"11468",518.807029747362,5.154
"11469",516.073158958651,5.154
"11470",515.821295477659,5.154
"11471",513.462010217485,4.786
"11472",514.810642153411,4.188
"11473",513.096005348247,4.188
"11474",514.687073648379,4.467
"11475",512.245237498513,4.467
"11476",517.249630642287,4.467
"11477",515.178220239449,4.467
"11478",514.664639030765,4.467
"11479",514.976014212556,3.941
"11480",512.184151372648,3.941
"11481",511.691177335166,3.941
"11482",512.636944607372,3.941
"11483",513.036868937402,4.188
"11484",507.869528341135,4.786
"11485",506.3819515134,4.467
"11486",501.770056941544,4.786
"11487",501.857120212285,4.786
"11488",504.889438689701,5.583
"11489",508.930133124303,5.154
"11490",507.845248169556,5.154
"11491",502.473197714912,5.583
"11492",501.574794347577,5.583
"11493",495.267150050738,5.583
"11494",492.928956933857,5.583
"11495",490.937968759177,5.583
"11496",490.614336937832,5.583
"11497",491.897853240709,5.154
"11498",488.560002532632,5.154
"11499",496.60582486999,5.154
"11500",513.672462347264,6.091
"11501",502.063110049651,6.7
"11502",501.006119015183,6.7
"11503",518.293479252691,6.091
"11504",521.647836998559,6.7
"11505",526.147934326393,6.7
"11506",520.97639685413,6.091
"11507",521.993793937168,5.583
"11508",532.065537054229,6.091
"11509",528.022504593829,6.091
"11510",521.430132190103,6.091
"11511",524.833803412501,6.7
"11512",525.011297230263,6.7
"11513",533.301764508428,9.571
"11514",542.538849879535,6.091
"11515",541.181229173601,6.091
"11516",538.340955881367,6.091
"11517",536.30091471916,6.091
"11518",529.980175266921,6.091
"11519",526.228392331166,7.444
"11520",524.669176702182,7.444
"11521",523.722728064206,6.7
"11522",518.642001612671,7.444
"11523",524.577062044328,6.7
"11524",526.386853773921,6.7
"11525",525.712722808393,6.7
"11526",522.803098454275,6.7
"11527",526.158801476042,6.7
"11528",533.29301182686,6.091
"11529",527.515918684124,6.091
"11530",524.836929657663,6.7
"11531",528.07768454661,6.091
"11532",526.76857515089,6.091
"11533",531.561127061467,6.091
"11534",526.317201812203,6.091
"11535",524.583033390893,6.091
"11536",524.442925578529,6.091
"11537",526.257679130003,6.091
"11538",524.832899427563,6.091
"11539",528.14822358604,5.583
"11540",521.811661427597,6.091
"11541",519.276498110966,5.583
"11542",516.997322114781,6.091
"11543",525.098032296551,6.091
"11544",528.076851633598,5.154
"11545",531.267846037643,5.154
"11546",528.272933496785,5.154
"11547",525.231186226726,5.154
"11548",522.703025902162,5.154
"11549",520.58632062996,5.154
"11550",519.168878553086,5.583
"11551",519.250121241733,5.583
"11552",518.910695567131,5.154
"11553",518.592938309422,5.583
"11554",517.392251494569,4.786
"11555",519.177525561764,4.467
"11556",517.526502358494,4.188
"11557",518.886785265128,4.188
"11558",518.344198260852,4.467
"11559",518.027504674514,4.467
"11560",516.979935471653,4.467
"11561",515.152068555899,4.786
"11562",515.597972006592,4.188
"11563",514.424630587566,3.722
"11564",514.030804498277,4.467
"11565",515.248371763242,4.467
"11566",516.00387148517,4.467
"11567",512.768656323958,4.467
"11568",507.823109277818,4.467
"11569",508.339886019252,4.467
"11570",506.102040719974,4.467
"11571",506.912108140548,4.786
"11572",510.433406352079,5.583
"11573",507.312948578844,5.154
"11574",504.244824864036,5.583
"11575",500.75988647807,5.154
"11576",498.293218654801,5.583
"11577",498.452649830269,5.583
"11578",497.433138231549,5.583
"11579",498.132994926849,5.583
"11580",490.303080006125,5.583
"11581",487.962050874959,5.154
"11582",489.863515315905,13.4
"11583",492.90558051116,6.7
"11584",494.494393995617,6.7
"11585",495.380162221327,6.7
"11586",495.815603466592,6.7
"11587",515.677031729387,6.7
"11588",520.48337018122,6.091
"11589",512.916193873856,6.7
"11590",516.175245883721,5.583
"11591",525.848714733224,6.091
"11592",525.405391029228,6.091
"11593",524.701196880406,6.091
"11594",515.727265069999,6.7
"11595",519.03672929185,6.7
"11596",525.052192985679,6.7
"11597",523.218193399726,6.091
"11598",533.995961483801,6.7
"11599",535.29262143928,7.444
"11600",537.964301571208,7.444
"11601",535.786685575832,7.444
"11602",531.74958760442,7.444
"11603",525.865986299759,7.444
"11604",522.795021562146,7.444
"11605",518.662562890664,7.444
"11606",516.180379368088,7.444
"11607",520.84879076052,6.7
"11608",523.282863496328,6.091
"11609",520.383786693308,6.7
"11610",518.826583274458,6.7
"11611",523.158032578057,6.7
"11612",530.116061826004,6.091
"11613",525.748966873291,6.091
"11614",524.107902999967,6.091
"11615",524.601400797152,6.091
"11616",524.295514837852,6.091
"11617",528.212866709711,6.091
"11618",526.736136567031,6.091
"11619",523.081006292455,6.091
"11620",519.924529498179,6.091
"11621",521.432429409399,6.091
"11622",520.881428043386,6.091
"11623",527.925010854609,5.583
"11624",525.84293466896,6.091
"11625",519.056031483344,6.091
"11626",513.051828582596,5.583
"11627",517.802395059204,5.583
"11628",520.425328997796,5.583
"11629",528.333625275583,5.583
"11630",527.62633662994,5.583
"11631",526.590779138437,5.583
"11632",524.713874425498,5.583
"11633",523.791345715975,5.583
"11634",524.231569638947,5.583
"11635",524.687574367833,5.583
"11636",523.759272105301,5.154
"11637",522.497895497353,5.154
"11638",522.963406454175,4.786
"11639",524.373128863617,4.467
"11640",523.81536086058,4.188
"11641",523.446450741688,4.188
"11642",523.448042676728,4.188
"11643",522.452577402626,4.467
"11644",519.545995137328,4.467
"11645",517.134037563624,4.786
"11646",517.267684947525,4.467
"11647",516.408624263765,4.467
"11648",516.33640606697,4.467
"11649",516.032310450011,4.467
"11650",517.532571260314,4.467
"11651",515.601899456239,4.467
"11652",513.799086597141,4.786
"11653",517.080848251578,4.786
"11654",513.870009952627,4.467
"11655",510.262219712438,4.786
"11656",509.56050214241,5.583
"11657",506.324006380752,6.091
"11658",504.185345218511,5.583
"11659",505.23653818605,5.154
"11660",505.218804774204,4.786
"11661",502.621372574542,5.154
"11662",501.468462102409,5.154
"11663",500.856223312033,5.154
"11664",494.501962627521,5.583
"11665",495.215441512474,16.75
"11666",495.584138937093,16.75
"11667",495.66614821368,13.4
"11668",494.162865468843,16.75
"11669",494.136319859582,16.75
"11670",489.095358340631,22.333
"11671",493.933779967259,6.091
"11672",513.615337729004,6.091
"11673",515.424306694585,6.091
"11674",516.7524128795,6.7
"11675",517.018166043189,6.7
"11676",512.773649026767,6.7
"11677",520.484098248688,6.7
"11678",516.360975275634,6.7
"11679",511.98736947458,6.7
"11680",519.486598479452,6.7
"11681",519.331358400426,6.7
"11682",516.30541064541,6.091
"11683",510.57288835025,6.091
"11684",529,7.444
"11685",530.62327848969,7.444
"11686",533.552812558094,7.444
"11687",528.636565383071,7.444
"11688",527.89223737628,7.444
"11689",524.161544490186,7.444
"11690",520.685386978151,7.444
"11691",516.195606385221,7.444
"11692",515.129279798332,8.375
"11693",517.51901299912,7.444
"11694",517.716567193213,6.7
"11695",515.004423567258,6.7
"11696",517.947047667559,6.7
"11697",521.4199347409,6.7
"11698",529.230286685018,6.7
"11699",526.377152729254,6.091
"11700",523.895846730681,6.091
"11701",519.741306638811,6.7
"11702",521.152033225136,6.7
"11703",526.202482511316,6.091
"11704",528.596643262931,6.091
"11705",522.742889244644,6.091
"11706",516.582650149998,6.091
"11707",517.084221724307,6.091
"11708",520.420799765265,6.091
"11709",525.013215393776,5.154
"11710",528.650784168019,5.583
"11711",518.777688805093,5.583
"11712",511.32620154392,5.583
"11713",511.579644108517,5.583
"11714",516.09421107607,6.091
"11715",523.355357262241,6.091
"11716",526.273778544888,6.091
"11717",524.678609684853,6.091
"11718",522.139218192794,6.091
"11719",525.496885185495,6.091
"11720",525.863537279906,6.091
"11721",525.413274792408,5.583
"11722",526.031026999814,6.091
"11723",527.142285624755,5.583
"11724",526.645759702005,4.786
"11725",528.007590598756,4.467
"11726",530.319096454625,4.467
"11727",525.023762239101,4.467
"11728",522.186499431136,4.467
"11729",520.774360466752,4.467
"11730",518.924573105265,4.467
"11731",518.072883572772,4.786
"11732",518,4.467
"11733",516.509549879729,4.467
"11734",515.131087146336,4.467
"11735",513.460968138379,4.467
"11736",514.432859704338,4.467
"11737",513.350483222303,4.786
"11738",512.548531333296,4.786
"11739",516.662591535857,4.786
"11740",516.113764561608,4.786
"11741",513.482251632453,5.154
"11742",512.09035893783,4.786
"11743",508.632466109677,5.583
"11744",509.877287778728,5.154
"11745",511.446668702046,5.583
"11746",510.259364844584,5.583
"11747",506.546470321063,5.154
"11748",505.270850773074,5.154
"11749",505.022201527982,5.154
"11750",502.564119363998,5.583
"11751",502.681042053896,5.154
"11752",500.5573904864,13.4
"11753",502.575036063589,13.4
"11754",503.219586140563,13.4
"11755",501.061984810764,13.4
"11756",496.253324429933,16.75
"11757",490.721729328492,16.75
"11758",499.106863428746,6.091
"11759",503.279859789835,6.091
"11760",509.226488302598,6.091
"11761",516.965274996543,6.091
"11762",507.654829181837,6.091
"11763",518.667219763104,6.091
"11764",519.721975614192,6.7
"11765",514.399976345327,6.7
"11766",510.977174194966,6.7
"11767",514.744894800177,6.7
"11768",512.512463716582,6.7
"11769",489.643029316307,6.7
"11770",523.435689986384,7.444
"11771",530.691649656523,7.444
"11772",524.616248842379,7.444
"11773",522.245997558072,7.444
"11774",525.40707133938,8.375
"11775",518.813301615784,8.375
"11776",514.719743591139,8.375
"11777",511.615729141137,8.375
"11778",513.271648331615,7.444
"11779",512.798570130113,6.7
"11780",514.336257230927,6.7
"11781",519.274471015517,6.7
"11782",526.641762716221,6.7
"11783",530.002286126346,6.091
"11784",527.021876899993,6.7
"11785",522.525594890933,6.091
"11786",518.132242076128,6.091
"11787",518.75327113402,6.7
"11788",525.729239206552,6.091
"11789",524.838170115675,6.091
"11790",517.587142835165,6.091
"11791",516.072373354983,6.091
"11792",514.931000888993,6.091
"11793",521.828934318518,6.091
"11794",524.712319915465,5.154
"11795",525.872803654748,5.583
"11796",518.26931116327,5.583
"11797",511.128468834386,6.091
"11798",509.153124256446,6.091
"11799",511.810895910676,6.091
"11800",517.004617674023,6.091
"11801",524.174507499414,6.091
"11802",522.332543917527,6.091
"11803",517.986901264754,6.091
"11804",520.47938602638,6.091
"11805",520.794929529486,6.091
"11806",524.119828763615,6.091
"11807",523.773870417422,6.091
"11808",526.395443416871,5.583
"11809",526.967087794858,5.154
"11810",529.294341529786,4.467
"11811",529.985423496463,4.467
"11812",526.811386780841,4.467
"11813",522.354006519688,4.467
"11814",520.089676001361,4.786
"11815",517.092292348006,4.786
"11816",516.718879085231,4.786
"11817",515.546652640231,4.467
"11818",514.173401820516,4.467
"11819",512.220072796949,4.786
"11820",508.990241035186,4.786
"11821",508.234917505667,4.786
"11822",507.859416155801,4.786
"11823",508.759605309805,4.786
"11824",513.926768119025,4.786
"11825",512.631504286497,4.786
"11826",511.217142683743,4.786
"11827",513.434721528889,5.154
"11828",511.530485589958,6.091
"11829",513.261835875547,6.091
"11830",515.779054810844,6.091
"11831",515.701233558659,5.583
"11832",510.070085843986,5.583
"11833",511.298760011799,5.583
"11834",507.344646813468,5.583
"11835",505.752665067332,5.154
"11836",505.634325157096,5.154
"11837",500.795130828016,13.4
"11838",502.826426554629,13.4
"11839",502.552111683436,13.4
"11840",501.297438933392,13.4
"11841",501.27289387825,22.333
"11842",491.283294271393,16.75
"11843",490.894944710449,13.4
"11844",490.583837551608,6.091
"11845",500.587730418516,6.091
"11846",515.373351437515,6.091
"11847",512.071103432282,6.091
"11848",512.560151191923,6.091
"11849",511.821225848842,6.091
"11850",514.557355368502,6.7
"11851",510.557489738712,6.7
"11852",516.108198988801,6.7
"11853",510.024091309496,6.091
"11854",497.953526963279,6.091
"11855",521,7.444
"11856",522.779303790372,8.375
"11857",522.219557109503,8.375
"11858",518.316101824456,8.375
"11859",520.269656464841,8.375
"11860",517.564193163117,8.375
"11861",512.608670312908,8.375
"11862",508.534532190589,8.375
"11863",509.797240455004,7.444
"11864",509.339260655722,6.7
"11865",515.192924689858,6.7
"11866",522.999624210898,6.7
"11867",531.440086829969,6.7
"11868",530.38558140347,6.7
"11869",528.248622287144,6.7
"11870",522.105363085793,6.7
"11871",518.408157969077,6.7
"11872",513.610015285897,6.091
"11873",519.844074234694,6.7
"11874",521.659764489359,6.7
"11875",513.0631922691,6.7
"11876",514.125187308129,6.7
"11877",517.385905783648,7.444
"11878",524.969042055947,6.091
"11879",529.36057206795,5.583
"11880",521.82350819629,6.091
"11881",519.98098976018,6.091
"11882",512.17287181809,6.091
"11883",507.628517928416,6.091
"11884",507.52169590567,5.583
"11885",512.784233504289,5.583
"11886",521.422538972797,5.583
"11887",519.406028223368,5.583
"11888",517.235400991883,5.583
"11889",516.95748420084,5.583
"11890",516.931519975478,5.583
"11891",521.140929974653,5.583
"11892",520.111602899626,5.583
"11893",520.412681435044,5.583
"11894",525.181499251559,5.583
"11895",527.95159992554,5.583
"11896",527.50732399621,5.583
"11897",527.397276093865,6.091
"11898",523.00511263951,6.091
"11899",521.17022277024,6.091
"11900",517.17096278274,6.091
"11901",514.394649075148,6.091
"11902",517.424291241316,6.7
"11903",511.879024253824,6.7
"11904",510.413386108408,6.7
"11905",509.192538456707,6.091
"11906",505.174374052356,6.091
"11907",504.608110339779,4.786
"11908",505.725035783084,4.786
"11909",511.742395030221,5.154
"11910",508.024402699366,4.786
"11911",506.464981011156,4.786
"11912",513.048542752143,4.786
"11913",512.246992979656,4.786
"11914",514.417457545868,5.583
"11915",515.380353104523,5.583
"11916",517.488246680618,5.583
"11917",516.456626993868,5.583
"11918",512.022463035978,5.583
"11919",511.051966498597,5.583
"11920",505.202813782197,5.154
"11921",504.365330662768,5.154
"11922",500.535212932226,13.4
"11923",498.974760204788,13.4
"11924",501.605402104954,13.4
"11925",497.394744525232,16.75
"11926",496.081174386545,13.4
"11927",495.287492050012,16.75
"11928",498.311700562584,16.75
"11929",497.167894679329,13.4
"11930",491.141447796567,6.091
"11931",497.970436009876,6.091
"11932",507.219663213647,6.091
"11933",509.951165558005,6.091
"11934",508.472794372204,6.091
"11935",506.838492083698,6.7
"11936",508.761747799477,6.7
"11937",506.922374832808,6.7
"11938",506.196921758513,6.091
"11939",517.461728487659,6.091
"11940",518,8.375
"11941",518,8.375
"11942",516.64490195489,8.375
"11943",517.62056726171,8.375
"11944",514.130272705496,8.375
"11945",512.01390247102,8.375
"11946",506.507126607424,8.375
"11947",504.018373573923,7.444
"11948",508.944367622727,6.7
"11949",515.164431646074,6.7
"11950",526.781470104087,6.7
"11951",531.464114509388,6.7
"11952",526.675388296047,6.7
"11953",526.081297113869,6.7
"11954",523.433705281885,6.7
"11955",522.141649422012,6.7
"11956",515.714388165844,5.583
"11957",514.662079624175,5.583
"11958",515.001086879272,7.444
"11959",509.684661326307,6.7
"11960",511.911278836659,7.444
"11961",518.804973113386,7.444
"11962",520.773783186958,7.444
"11963",524.900493969184,6.7
"11964",516.122937202492,7.444
"11965",518.221294591497,6.7
"11966",511.960410866111,6.7
"11967",507.401469275876,6.091
"11968",504.481904422021,5.583
"11969",508.447259645765,5.583
"11970",515.531802956315,5.583
"11971",515.627399718343,5.583
"11972",514.126492515863,5.583
"11973",515.710560724466,6.091
"11974",513.226641262353,6.091
"11975",515.800642144232,5.583
"11976",516.708663878128,5.583
"11977",516.477561820647,5.583
"11978",522.354456398576,5.583
"11979",520.941220651605,6.091
"11980",523.040960974515,6.091
"11981",523.383133359186,5.583
"11982",518.999627552377,6.091
"11983",520.093851705361,6.091
"11984",516.907486094395,5.583
"11985",512.343435009504,6.091
"11986",518.320006144135,6.7
"11987",510.115617130338,6.091
"11988",506.926530487284,6.091
"11989",507.19745284297,6.091
"11990",504.437054270949,6.091
"11991",502.192294507429,6.091
"11992",503.360893088929,6.091
"11993",507.777848594736,6.7
"11994",507.571904179625,6.091
"11995",503.428853743451,6.091
"11996",509.931214574828,6.091
"11997",507.322646763878,6.091
"11998",509.948690376736,7.444
"11999",513.720889871742,6.091
"12000",511.449477332378,6.091
"12001",511.624243574858,5.583
"12002",509.714629671863,5.583
"12003",509.571040314847,5.154
"12004",505.443080443946,5.583
"12005",503.399880684158,5.154
"12006",501.853803008631,16.75
"12007",501.379999607331,16.75
"12008",497.533269538215,16.75
"12009",496.118988237457,16.75
"12010",491.408503541371,8.375
"12011",493.040042769514,9.571
"12012",493.055131624015,9.571
"12013",496.567479475833,16.75
"12014",495.477270550258,13.4
"12015",495.994663904097,13.4
"12016",494.638413915119,13.4
"12017",495.247462939812,5.583
"12018",498.330858891178,6.091
"12019",491.330901276405,5.583
"12020",490.258764169298,5.583
"12021",497.368402860872,5.583
"12022",506.66254970145,6.091
"12023",518.427647496127,6.091
"12024",514,8.375
"12025",512.297444577562,8.375
"12026",511.093908739471,8.375
"12027",509.846528298007,8.375
"12028",508.234213860402,8.375
"12029",503.523882414709,7.444
"12030",508.301204702684,7.444
"12031",514.097907721716,6.7
"12032",522.601189292371,6.7
"12033",520.035070201805,6.7
"12034",519.204164876096,6.7
"12035",521.043649346832,6.091
"12036",520.775499671556,6.091
"12037",526.072736737098,6.091
"12038",522.869401617336,8.375
"12039",518.261550008804,8.375
"12040",513.638183822711,8.375
"12041",508.209583734359,8.375
"12042",509.518370556507,11.167
"12043",511.335174220887,11.167
"12044",517.056954901547,11.167
"12045",518.359311761065,5.583
"12046",511.492255290327,6.091
"12047",512.14745271956,6.091
"12048",508.966020584973,6.091
"12049",508.896304186546,6.091
"12050",504.644542835455,6.091
"12051",503.192784082971,5.583
"12052",511.112895537969,5.583
"12053",515.062316714867,5.583
"12054",511.224045740809,5.583
"12055",513.399606461284,6.091
"12056",510.566700413406,6.091
"12057",511.55543257766,5.583
"12058",514.055479182486,5.583
"12059",517.696505021582,5.583
"12060",519.008422649084,5.583
"12061",516.451086368065,6.091
"12062",522.29459087267,6.091
"12063",520.323009616491,6.091
"12064",515.505510102122,5.583
"12065",517.109680430624,6.091
"12066",516.215067701444,5.583
"12067",512.276355280696,6.091
"12068",512.374305685793,6.7
"12069",508.641142353525,6.7
"12070",506.007821353105,6.091
"12071",504.214858177224,6.7
"12072",502.816402228106,6.7
"12073",500.637986458946,6.091
"12074",501.40192008278,6.091
"12075",503.160099559922,6.7
"12076",504.239767668272,6.7
"12077",501.085653220956,6.091
"12078",508.63149160376,6.091
"12079",505.079392873813,6.091
"12080",505.718484853172,8.375
"12081",510.213081258258,7.444
"12082",509.936788118767,6.7
"12083",509.29747744453,6.7
"12084",506.313975369287,6.7
"12085",505.10980132215,9.571
"12086",509.155133816784,9.571
"12087",507.490698556413,9.571
"12088",502.731465689262,13.4
"12089",499.853866417252,16.75
"12090",495.048775406099,13.4
"12091",490.650787408746,8.375
"12092",495.892726043073,8.375
"12093",498.76329570627,9.571
"12094",494.508294055177,9.571
"12095",494.270000868665,9.571
"12096",488.882281585539,13.4
"12097",492.548144458644,13.4
"12098",495.37505403217,13.4
"12099",496.599739503313,11.167
"12100",516.042845451246,6.091
"12101",515.607348447098,6.091
"12102",518.430203324528,6.7
"12103",510.696390979693,6.7
"12104",518.838770910375,6.091
"12105",521.713872021691,6.091
"12106",508.741020985429,8.375
"12107",507.437937180339,8.375
"12108",505.728758887584,8.375
"12109",507.005909172252,8.375
"12110",502.843285656079,7.444
"12111",506.564894463911,6.7
"12112",510.350998669629,6.7
"12113",513.305096171494,6.7
"12114",511.888974057128,6.091
"12115",515.451433184147,6.091
"12116",517.823655316755,7.444
"12117",519.416912302062,7.444
"12118",525.818074202592,7.444
"12119",526.89304231695,7.444
"12120",519.650351660697,7.444
"12121",515.547519347072,7.444
"12122",506.252621050778,8.375
"12123",504.592406539841,9.571
"12124",510.649684193001,13.4
"12125",517.01324285892,11.167
"12126",518.486323041432,11.167
"12127",514.862734042646,5.583
"12128",508.618834758648,6.091
"12129",504.565399846646,6.091
"12130",504.309445215049,6.091
"12131",500.149767794537,6.091
"12132",499.49733307751,6.091
"12133",507.522345143404,5.583
"12134",511.490901725688,5.583
"12135",510.732023461385,5.583
"12136",508.677470363911,6.091
"12137",508.374918886539,6.091
"12138",508.82500994571,6.091
"12139",511.791754685311,6.091
"12140",517.358717753047,5.583
"12141",514.302541098505,5.583
"12142",516.09655092512,6.091
"12143",523.674146774136,6.091
"12144",521.469293494451,6.091
"12145",511.979426219967,5.583
"12146",509.855956967742,6.7
"12147",509.684482800553,6.7
"12148",515.404694748678,6.7
"12149",509.635248647874,6.091
"12150",509.722388419845,6.091
"12151",507.755085333369,6.091
"12152",503.10814780887,6.7
"12153",501.468760239029,6.091
"12154",499.615263096033,5.583
"12155",499.543462960334,6.091
"12156",501.019297342713,6.7
"12157",500.899530971532,6.7
"12158",499.505859901992,6.7
"12159",504.580199534679,6.091
"12160",501.062787436566,6.091
"12161",502.977815185047,7.444
"12162",506.397757146643,7.444
"12163",508.86635808152,6.7
"12164",513.0156603844,9.571
"12165",507.685117388862,7.444
"12166",505.076918764286,9.571
"12167",503.195999911018,13.4
"12168",503.051517910023,16.75
"12169",503.559456096904,11.167
"12170",497.587817074364,13.4
"12171",492.946267731515,8.375
"12172",496.716824291431,8.375
"12173",499.394960681671,8.375
"12174",499.95972652438,7.444
"12175",499.361100989031,8.375
"12176",497.04589085222,9.571
"12177",495.262107139616,8.375
"12178",494.839266549128,8.375
"12179",496.59257161906,8.375
"12180",496.209952083359,7.444
"12181",513.367076456025,6.7
"12182",523.229224977959,6.091
"12183",518.328701414431,5.583
"12184",520.717275821339,6.091
"12185",521.061053551288,6.091
"12186",524.303874377601,6.091
"12187",523.705588324733,11.167
"12188",511,8.375
"12189",507.652785232144,8.375
"12190",506.247475606407,8.375
"12191",506.342709093612,8.375
"12192",503.181398924578,7.444
"12193",500.436424091527,6.091
"12194",505.725947766916,6.091
"12195",507.575604611285,6.091
"12196",506.989679717761,7.444
"12197",515.637157499359,7.444
"12198",513.561426708842,7.444
"12199",517.374090197939,7.444
"12200",519.699450759462,8.375
"12201",516.230997316853,7.444
"12202",506.604685944809,7.444
"12203",507.865919215928,8.375
"12204",502.830208876603,8.375
"12205",503.285311689477,9.571
"12206",507.406502922461,13.4
"12207",514.24967713012,11.167
"12208",517.564766546509,13.4
"12209",516.09931943331,11.167
"12210",512.520458157051,6.091
"12211",506.870901466488,6.091
"12212",502.094557089961,6.091
"12213",493.998286565434,6.091
"12214",495.451341889709,6.091
"12215",502.245344961677,5.583
"12216",501.374174050131,5.583
"12217",504.992560089696,6.091
"12218",504.693839679016,6.091
"12219",503.02088028292,6.091
"12220",506.636792071301,6.091
"12221",509.015464309271,6.091
"12222",512.883465288409,6.091
"12223",511.433461574908,5.583
"12224",515.498880372897,6.091
"12225",518.122830458258,6.091
"12226",517.376650571507,6.091
"12227",510.553722813266,6.091
"12228",505.51197043541,5.583
"12229",502.109886852486,6.7
"12230",506.461356633978,6.7
"12231",507.339959062444,6.091
"12232",509.837630350532,6.091
"12233",508.947040877839,4.786
"12234",503.680453477086,6.7
"12235",500.708724684418,6.7
"12236",499.217077817181,6.7
"12237",497.823644269143,6.7
"12238",496.85567003808,7.444
"12239",498.842945515384,6.7
"12240",497.822074355719,6.7
"12241",497.979961047442,6.091
"12242",497.582907706581,6.7
"12243",502.725663996581,6.7
"12244",503.709676860267,11.167
"12245",504.883401852668,13.4
"12246",513.375842252857,13.4
"12247",509.633748766809,13.4
"12248",506.258137511885,33.5
"12249",502.460760207565,22.333
"12250",497.17457474907,16.75
"12251",496.507076485961,11.167
"12252",500.276061900293,8.375
"12253",501.941600110499,8.375
"12254",503.085640831271,8.375
"12255",503.412701778778,8.375
"12256",502.739674777136,8.375
"12257",501.889696747997,8.375
"12258",499.98642361242,8.375
"12259",497.333957508146,8.375
"12260",498.323666122916,8.375
"12261",499.544543845522,7.444
"12262",500.437651243766,6.7
"12263",501.931042978742,6.7
"12264",522.949683020355,6.091
"12265",516.185183038261,6.091
"12266",526.341933905692,5.583
"12267",529.420558362092,5.154
"12268",528.958537807179,5.583
"12269",532.355780066981,6.7
"12270",510.489563211003,9.571
"12271",504.593166788448,11.167
"12272",502.140280442212,11.167
"12273",508.143727382214,9.571
"12274",505.235000609797,8.375
"12275",501.838546278968,8.375
"12276",502.631586040317,8.375
"12277",504.642370444103,7.444
"12278",504.180771559823,7.444
"12279",511.15253654318,7.444
"12280",509.495202535912,7.444
"12281",509.658051527372,8.375
"12282",509.916852465523,8.375
"12283",503.931495536664,7.444
"12284",498.488955060659,7.444
"12285",500.534793144604,8.375
"12286",502.620758363236,8.375
"12287",501.075814501445,9.571
"12288",503.859725964303,11.167
"12289",512.323171607229,13.4
"12290",517.967792653776,11.167
"12291",513.136478849229,13.4
"12292",514.689941070261,6.091
"12293",509.340743151346,6.091
"12294",505.113572409492,6.091
"12295",498.586721174161,5.583
"12296",495.010517209366,9.571
"12297",495.36851993626,9.571
"12298",490.145336858401,11.167
"12299",492.053990051482,13.4
"12300",499.777287750675,11.167
"12301",498.112681871614,6.091
"12302",500.792893474254,6.091
"12303",506.357275683232,6.091
"12304",508.967656966919,6.091
"12305",508.807731521872,5.583
"12306",511.803865120202,6.7
"12307",511.28648457421,6.091
"12308",510.489874472666,6.091
"12309",509.555847130439,6.091
"12310",504.966661966305,5.583
"12311",497.823804381077,6.091
"12312",497.550742584097,6.7
"12313",505.345135242701,6.091
"12314",507.296239906639,6.091
"12315",509.251056841892,6.091
"12316",507.533922715997,7.444
"12317",501.830679965977,11.167
"12318",498.727671737878,13.4
"12319",496.64828696899,13.4
"12320",495.815393699015,13.4
"12321",496.038540027379,16.75
"12322",496.836464937474,16.75
"12323",498.619861239616,16.75
"12324",497.969014110675,16.75
"12325",499.778441221395,22.333
"12326",502.504919671563,13.4
"12327",507.029951379852,13.4
"12328",509.880955789901,13.4
"12329",512.492802936362,13.4
"12330",508.53814959868,67
"12331",502.970381630827,22.333
"12332",496.883272966611,22.333
"12333",497.87960255154,8.375
"12334",502.755046380887,8.375
"12335",515.82269781217,8.375
"12336",511.409691654058,8.375
"12337",505.736971444376,8.375
"12338",505.476377322417,8.375
"12339",505.521165931873,8.375
"12340",503.869799093533,9.571
"12341",502.549987472123,8.375
"12342",503.307274652175,8.375
"12343",504.363449998751,8.375
"12344",504.641365748459,7.444
"12345",506.221600105322,6.7
"12346",524.371976393903,6.7
"12347",519.439650907139,6.091
"12348",523.201815111232,5.583
"12349",540.168380721791,5.154
"12350",538.585028217292,5.154
"12351",541.038217217052,5.583
"12352",509.518657306767,9.571
"12353",505.427597089507,8.375
"12354",498.411001281143,8.375
"12355",502.612051266334,11.167
"12356",503.824931660206,11.167
"12357",503.923401355376,11.167
"12358",501.857895579379,11.167
"12359",500.279447114357,8.375
"12360",501.574224402898,8.375
"12361",505.242730773126,8.375
"12362",503.735056163207,8.375
"12363",498.168080976974,9.571
"12364",499.128732171923,11.167
"12365",499.145302702954,9.571
"12366",498.096000859569,11.167
"12367",493.981091478226,11.167
"12368",495.491215506911,11.167
"12369",497.749143410772,11.167
"12370",506.061478329015,13.4
"12371",512.574952408001,13.4
"12372",516.713953764143,13.4
"12373",510.309726961398,13.4
"12374",509.545887963683,5.583
"12375",506.157552490081,5.583
"12376",503.181248994826,5.154
"12377",499.457813151375,9.571
"12378",494.149491032977,9.571
"12379",490.590438571672,11.167
"12380",487.605989437527,16.75
"12381",485.406288456705,67
"12382",492.47535755811,13.4
"12383",493.063437527574,13.4
"12384",492.660821267044,13.4
